206061524,5.8796123,2456980.44500,0.10158
206096602,6.67202,2456982.68430,0.0587
206096602,16.1966,2456991.54420,0.0595833
206101302,20.258209,2456989.58400,0.2288
206101302,25.4556,2456983.64540,0.1916667
206103150,4.159221,2456982.97697,0.15125
206103150,9.03164,2456988.30750,0.1775
206114294,3.2920598,2456980.04900,0.04296
206114630,7.445026,2456985.38958,0.0429167
206125618,6.5311178,2456979.66200,0.1319583
206135075,54.976021,2456982.86800,0.2458333
206135267,2.5730187,2456980.05200,0.09225
206135682,5.025831,2456983.79100,0.0958333
206144956,12.65309622,2456986.32167,0.1245833
206151047,0.35840528,2456979.48000,0.02625
206152015,0.80858305,2456981.70285,0.091625
206153219,5.06965,2456984.00900,0.1833
206154641,2.4841939,2456980.13600,0.0799583
206155547,24.3949924,2456985.87796,0.254
206159027,8.0549321,2456982.32500,0.1133
206162305,7.06599,2456982.78250,0.06875
206169375,0.367473,2456979.53588,0.02875
206175552,6.57986525,2456984.21480,0.0510417
206181769,13.98746633,2456984.43188,0.1454167
206192813,6.9862794,2456980.38800,0.0779167
206209135,24.1669,2456987.04600,0.0938
206215704,0.62309386,2456979.78700,0.02375
206245553,7.495692,2456980.17657,0.147
206311743,4.31444335,2456983.71806,0.2971667
206317286,17.501662,2456995.35000,0.1729167
206318379,2.26043,2456980.25000,0.04125
206348688,18.311,2456992.71500,0.2675
206403979,23.8039,2456982.38840,0.1075
206417197,0.44214967,2456979.62800,0.0441667
206432863,11.99899626,2456983.80777,0.2225
206500801,8.15306759,2456985.36934,0.1865417
206532093,2.2021868,2456979.58800,0.26125
206535016,20.398147,2456996.36800,0.08625
206543223,17.812866,2456988.77200,0.13
207389002,2.931226,2456775.09504,0.19787
207739861,1.81449,2456769.38950,0.108
208445756,22.4844,2456775.03407,0.27879
208833261,3.47451,2456773.47830,0.175
209036259,0.369181,2456767.95639,0.0308
209286622,6.71694,2456775.26460,0.14083
210389383,14.08549,2457069.77715,0.26508
210400751,2.29016,2457065.14440,0.1204
210402237,10.99573,2457070.24100,0.18417
210403955,19.09995,2457077.59265,0.1858
210414957,0.96997227,2457062.19232,0.0912917
210448987,6.10099028,2457064.34497,0.0990833
210472483,1.1430018,2457062.30706,0.1939167
210483889,7.195834,2457069.07598,0.09237
210508766,2.74723,2457067.06000,0.06933
210508766,10.00102551,2457066.26638,0.1462083
210513446,1.14907861,2457062.41916,0.0773333
210550063,2.16594452,2457062.81572,0.086875
210558622,19.5661401,2457064.20693,0.2594583
210559259,14.27669647,2457063.40874,0.1857083
210576234,15.97700259,2457071.67886,0.20525
210577548,6.4215,2457071.42120,0.1171
210577548,27.86,2457068.61500,0.1921
210598340,3.73478175,2457063.08744,0.240875
210625740,2.38669,2457065.08180,0.0371
210659688,2.35771,2457065.02070,0.0146
210666756,1.39657671,2457061.98814,0.04171
210731500,9.72739,2457072.30120,0.1767
210744674,25.2077883,2457065.92974,0.13175
210769880,1.43689647,2457062.60697,0.098625
210838726,1.096026,2457066.00660,0.03729
210843708,0.7041655,2457062.02517,0.0739583
210877025,18.03895153,2457071.51987,0.2626667
210894022,5.351403,2457067.96909,0.1733
210903662,2.41040731,2457063.42534,0.0769583
210925707,1.6865884,2457062.23826,0.205125
210957318,4.09803132,2457063.80993,0.09337
210958990,1.702301,2457065.78290,0.10579
210968143,2.9007,2457066.74000,0.0529
211009047,1.31982263,2457062.30673,0.0661667
211048999,5.172191,2457066.58030,0.1029167
211089792,3.2591993,2457064.42680,0.08629
211152484,0.701818,2457065.58070,0.0638
211169300,16.43831081,2457067.80694,0.182875
211308899,6.423,2457143.31600,0.20354
211314705,3.794,2457140.22400,0.05792
211328748,17.178,2457139.95000,0.10217
211331236,1.292,2457140.19300,0.0575417
211333233,5.409,2457142.88500,0.09767
211335816,4.99,2457140.02000,0.03592
211336616,44.13,2457149.28000,0.19312
211342524,14.4518248,2457149.36147,0.1562
211351816,8.406951,2457142.04845,0.23617
211355342,6.894287,2457143.79266,0.0926667
211359660,4.737,2457141.20500,0.10042
211365543,5.264,2457143.67600,0.17437
211375488,2.084,2457141.72100,0.1138
211383821,1.567,2457140.16200,0.07283
211391664,10.13892836,2457145.97703,0.2237917
211399359,3.115,2457141.41800,0.083
211413463,3.25182,2457143.93758,0.1133
211418729,11.391,2457140.32400,0.141
211424769,5.176,2457144.49800,0.04371
211428897,1.611,2457140.66100,0.0446
211428897,2.17807,2457143.64700,0.0537
211432103,0.93346092,2457142.17306,0.0974167
211439059,18.641,2457146.51000,0.2175
211442297,20.27362337,2457157.15522,0.1542
211490999,9.844017,2457146.32909,0.14271
211491383,4.145398,2457141.58835,0.11321
211492449,16.24196986,2457149.88704,0.1829583
211509553,20.35954,2457151.41200,0.1496
211525389,8.267,2457139.72300,0.1543333
211529065,1.543041,2457142.42108,0.0733
211529065,4.400037,2457142.97518,0.065
211541590,9.81881482,2457143.38697,0.1335833
211562654,10.7930529,2457147.77365,0.14921
211569704,34.023,2457156.99400,0.125
211572511,10.39528014,2457152.27056,0.1850833
211578235,11.007537,2457147.97922,0.062625
211579112,17.703,2457156.42700,0.078
211579683,9.01258853,2457144.61425,0.151625
211586387,35.383,2457142.90600,0.12892
211594205,16.995848,2457148.49866,0.09521
211645912,10.673,2457140.54000,0.14317
211682423,6.96350934,2457148.72826,0.0912083
211713099,8.562,2457141.15000,0.14625
211719484,0.36091387,2457142.51764,0.0705
211731298,1.99067602,2457143.32870,0.0775833
211733267,8.65871336,2457144.93000,0.04575
211736671,4.734,2457140.36500,0.14196
211754962,3.41052823,2457145.27011,0.0885
211770867,27.693,2457147.87200,0.26429
211779390,3.85,2457141.52800,0.06779
211783206,7.134,2457146.46700,0.07662
211784767,3.57804902,2457143.78968,0.204375
211791178,9.56332821,2457146.91035,0.126625
211796070,1.89016107,2457142.61885,0.0926667
211797637,1.64117466,2457143.06444,0.0557083
211804579,1.523,2457141.20500,0.09987
211808055,3.383,2457142.60300,0.15504
211814733,14.71,2457145.89200,0.09925
211816003,14.453513,2457144.85864,0.13833
211818569,5.18575,2457143.56000,0.07408
211825866,0.95017067,2457142.61577,0.1075417
211834065,10.545,2457142.42600,0.13579
211886472,19.64,2457152.37800,0.05958
211897691,5.749481,2457142.49522,0.05229
211901114,1.6488,2457139.18214,0.024
211906259,2.52,2457140.55900,0.51479
211916756,10.1338,2457130.61946,0.1404
211919004,11.722228,2457149.08428,0.2163
211923431,29.729,2457143.82400,0.20825
211925595,45.38331501,2457143.16119,0.2262083
211945201,19.50735025,2457158.82171,0.1492
211969807,1.9741,2457140.37290,0.06
211987231,17.04066667,2457158.84294,0.0941667
211990866,1.6739,2457139.02732,0.0885417
211995398,32.576,2457169.85800,0.17721
212006318,14.460563,2457147.32554,0.25146
212006344,2.219,2457141.83100,0.0529
212008766,14.133427,2457145.11143,0.1746667
212009427,0.778,2457140.26200,0.02083
212012119,3.280926,2457142.13364,0.07458
212012119,8.438635,2457142.48796,0.08454
212066407,0.822,2457140.36500,0.0287917
212069861,30.96028326,2457147.48666,0.13483
212088059,10.366,2457141.71500,0.07883
212099230,7.112,2457141.96300,0.1430833
212110007,16.7004351,2457144.70006,0.135
212110888,2.996,2457141.35100,0.103125
212130773,18.717631,2457151.87705,0.27
212132195,26.198,2457164.39000,0.13221
212133517,9.73605539,2457151.16096,0.1530417
212136123,2.226,2457140.26200,0.06996
212138198,3.209185,2457142.37219,0.035
212141021,2.918,2457140.09900,0.07975
212152341,6.676,2457141.31100,0.09471
212154564,6.413718,2457142.18061,0.0729
212161956,7.187,2457140.69800,0.09963
212164470,1.742983,2457142.21335,0.1492
212270970,1.717,2457218.13400,0.258
212278644,12.426,2457227.54900,0.20513
212294561,2.76294135,2457226.10941,0.1149167
212297394,5.213,2457222.48300,0.10092
212300977,4.466,2457220.52900,0.145
212301649,1.225,2457217.56500,0.37567
212310244,6.669,2457220.87400,0.20767
212311834,17.788652,2457233.41005,0.1171
212315941,12.9348816,2457226.55637,0.086
212321305,34.144,2457228.92600,0.33013
212330265,4.174,2457220.42700,0.07762
212351026,2.548,2457218.17100,0.20429
212351405,2.549,2457218.15800,0.15971
212357477,6.327,2457221.22800,0.0762
212370106,22.446,2457225.44100,0.145
212380207,26.147,2457241.87100,0.18088
212393193,14.452,2457219.47200,0.12325
212393193,36.152,2457236.74100,0.22154
212398508,46.423,2457237.27600,0.27463
212418133,3.335115,2457219.82116,0.158
212420823,9.029,2457219.13900,0.12537
212424622,12.012,2457219.49700,0.21508
212425103,0.946,2457218.17500,0.05517
212428509,2.667929,2457222.50331,0.0871
212432685,1.063,2457217.99200,0.0663
212435047,1.115485,2457218.44536,0.0658
212440430,19.991,2457228.16000,0.17775
212443457,24.462656,2457233.68638,0.3538
212451091,12.666,2457226.37100,0.14625
212454160,0.876,2457218.23600,0.30717
212454422,3.269,2457220.22700,0.04025
212460519,7.38707,2457223.79400,0.1096
212495601,21.677,2457229.64600,0.18892
212499835,6.883,2457221.01500,0.23046
212499991,15.381,2457225.45900,0.09112
212521166,13.86391,2457219.87440,0.1333
212529560,8.121,2457219.08000,0.14158
212530118,12.83724862,2457230.12791,0.1643333
212534729,13.484958,2457223.52392,0.11833
212543933,7.806,2457223.49700,0.11458
212555594,4.162764,2457220.44413,0.0646
212563850,14.311,2457222.75100,0.08167
212570977,8.853,2457223.89400,0.14725
212572439,2.581,2457217.86600,0.0704
212572452,2.581,2457217.86500,0.06288
212575828,2.06,2457217.84900,0.05742
212577658,14.069759,2457221.32133,0.12596
212579164,18.155653,2457238.55344,0.1496
212579424,6.373,2457221.76900,0.07925
212585579,3.021795,2457221.56299,0.0723333
212587672,23.24110566,2457237.03051,0.1877083
212592101,4.545,2457217.55000,0.04362
212601505,0.72436144,2457225.11589,0.0515833
212628098,4.352428,2457223.34830,0.0679
212639319,13.843725,2457222.43652,0.06458
212645891,0.32814902,2457225.25979,0.0419167
212645891,0.328152,2457218.04150,0.02842
212646483,8.253,2457219.87300,0.04333
212661144,2.459,2457218.91000,0.0455
212688920,62.841,2457220.23300,0.08429
212689874,15.854,2457225.04400,0.2017
212697709,3.952,2457218.28700,0.059
212703473,6.789076,2457222.72547,0.1154
212705192,2.268,2457219.61900,0.06313
212712473,7.264,2457217.79300,0.12783
212735333,8.357954,2457218.18296,0.1609583
212737443,13.603,2457221.35500,0.115
212756297,1.337,2457218.11000,0.06279
212757601,1.018,2457218.01300,0.05508
212768333,7.45,2457221.02300,0.10875
212768333,17.043,2457221.61000,0.10754
212772113,8.953,2457223.80600,0.03383
212773272,4.681743,2457222.66496,0.0854
212779596,3.225423,2457218.73787,0.07612
212779596,7.374,2457222.93000,0.0965
212782836,7.125,2457222.12000,0.1308
212796016,3.216,2457217.93500,0.05596
212797028,29.978884,2457230.47169,0.2654
212803289,18.25,2457233.82300,0.45283
212813907,6.725,2457221.83600,0.03837
212839127,20.641492,2457238.33933,0.1679
213703832,0.515513,2457311.46608,0.0546
213840781,12.364531,2457323.02740,0.1192
213920015,1.489184,2457311.37889,0.0608
214611894,21.568409,2457325.85483,0.1696
214741009,7.269622,2457316.12309,0.0983
215101303,15.207101,2457320.83900,0.1479
215358983,6.421719,2457316.27543,0.255
215389654,23.510811,2457333.44828,0.3575
215969174,4.175187,2457314.46307,0.1408
216334329,28.077484,2457316.76556,0.1508
216414930,3.619192,2457313.27366,0.1842
216494238,19.894641,2457307.58339,0.3412
216892056,2.786008,2457311.40403,0.0208
217149884,16.692356,2457315.06266,0.2304
217192839,7.939256,2457304.84484,0.1279
217393088,1.319474,2457311.66891,0.1304
217671466,1.915298,2457311.75133,0.1483
218621322,11.587502,2457316.04543,0.1625
218916923,28.382206,2457325.81687,0.2058
219256848,20.943909,2457325.79217,0.1454
220187552,17.093491,2457399.31466,0.0942
220209578,8.904519,2457394.76665,0.1229
220258394,15.960128,2457401.74837,0.2037
220303276,4.046005,2457394.72301,0.2054
220336320,1.72767,2457393.88128,0.0571
220376054,8.596724,2457396.59670,0.1554
220436208,5.235714,2457396.50605,0.1438
220448185,0.728639,2457393.41589,0.0154
220501947,4.024881,2457395.41393,0.1033
220504338,5.817681,2457398.70435,0.1204
220522262,8.687708,2457393.88199,0.1146
220542353,15.246593,2457401.78226,0.1567
220554210,4.169746,2457395.00031,0.1138
220565349,21.776971,2457407.47288,0.0917
220621087,3.835376,2457395.23812,0.0642
220629489,1.921076,2457394.90812,0.0729
220674823,13.339746,2457405.73415,0.1433
220696233,28.735998,2457401.97827,0.1246
220725183,2.311162,2457394.38635,0.1679
228707509,15.35092,2457585.50930,0.15
228720681,15.78132,2457586.41890,0.1417
228724899,5.20256,2457586.45590,0.0583
228725791,2.25021,2457582.97700,0.05
228725791,6.49424,2457588.13690,0.0708
228725972,4.47904,2457585.67190,0.1
228735255,6.569213,2457588.28503,0.1375
228739306,7.17256,2457588.10420,0.1167
228748383,12.409,2457583.04570,0.2458
228748826,4.01457,2457584.12120,0.1
228753871,18.69646,2457590.72900,0.0917
228758778,9.30075,2457589.07820,0.1125
228758948,12.20239,2457586.82910,0.1667
228763938,13.81513,2457596.19010,0.15
228784812,4.18787,2457584.03270,0.0917
228798746,2.698368,2457583.19285,0.0625
228804845,2.86041,2457582.59180,0.1083
228809391,19.57572,2457596.80370,0.1083
228809550,4.00167,2457583.99930,0.0875
228834632,11.73677,2457591.60480,0.0875
228836835,0.72813,2457583.26220,0.0333
228846243,25.58142,2457589.86740,0.225
228849382,4.09639,2457582.97570,0.0667
228849382,12.11839,2457590.61360,0.1
228888935,5.69046,2457584.67110,0.1375
228894622,1.96417,2457583.30150,0.0458
228934525,3.67626,2457585.05330,0.0708
228934525,7.95486,2457584.33760,0.0875
228964773,37.20364,2457609.76330,0.1292
228968232,5.52011,2457586.52470,0.15
228974324,1.60588,2457583.28750,0.0542
228974907,20.84919,2457592.61080,0.2083
229017395,19.0921,2457586.29280,0.25
229103251,11.67254,2457589.70390,0.1292
